200,13,0,20,0.8,13-1-0
1,0.06757884488988453,0.06658370881743736
2,0.5401915631153391,0.590070181742844
3,0.1507158258418898,0.8236689368568959
4,0.9407296796317707,0.5053945102451272
5,0.6354720657630776,0.8594830947397805
6,0.5942651223891391,0.23596801672220258
7,0.46477133780287394,0.18791842853361485
8,0.6783026186495864,0.1716716805294498
9,0.1923090385016063,0.6990860700461476
10,0.33556462537692544,0.3962865140416364
11,0.4260094229020909,0.9104556305187438
12,0.8983957752841272,0.6629435502917899
13,0.8396410166658833,0.8594637791761649
14,0.12805714547595892,0.050669906479929305
15,0.3054772015983307,0.5813478017988942
16,0.07892598277804308,0.9943220723885757
17,0.10420906685220499,0.46459342383587454
18,0.8040623181592954,0.5569557244907596
19,0.22788846691963605,0.5312680828596142
20,0.881298703058252,0.3966887774179355
21,0.5074986090632839,0.35064478855032644
22,0.6579551443742921,0.869372470080112
23,0.6688210280623712,0.8619034084454997
24,0.1874762205277648,0.10389288180803047
25,0.44858705451128733,0.8553298516323624
26,0.06273269923536562,0.6886833529928711
27,0.5874727187099019,0.24131607605040262
28,0.738425614378333,0.8160357868502622
29,0.8573163394605873,0.5225965486209162
30,0.4789757855903093,0.34505691132407745
31,0.2770080791569911,0.07754006885602305
32,0.7684770144240666,0.2646231800856753
33,0.32482142728581487,0.960948027188342
34,0.8757368886891489,0.4644459533432337
35,0.26452650315608994,0.933693593190337
36,0.28012394558248455,0.5553662074979068
37,0.6684458844484318,0.3436687362415771
38,0.8328856428981988,0.7192561716383655
39,0.8426831954699572,0.29788893667472593
40,0.853796765192047,0.2144126969530047
41,0.13807604215166647,0.28923838274284375
42,0.8444430698307498,0.21408538208048322
43,0.06499421533452188,0.07122089106442253
44,0.13714054380721197,0.11378986408656333
45,0.7209248419264448,0.11021518093108607
46,0.5924358360899521,0.3073149547819881
47,0.2868568847612001,0.387115151424944
48,0.40832852031993816,0.7018397120464976
49,0.2517965565332,0.668869628635523
50,0.21080176764358527,0.9193344864072168
51,0.5843168294319996,0.6253177195822888
52,0.8579424596969358,0.21442823591693783
53,0.285863760103673,0.3278499000863816
54,0.8088779211803411,0.6281810351395078
55,0.632612655445139,0.7338067160389888
56,0.4839511857426143,0.7927100679146601
57,0.940987880468618,0.7341604400914862
58,0.7740023377086026,0.10337406452053088
59,0.8765299543476126,0.22190785926179124
60,0.7443185352206468,0.6832291898957974
61,0.16661423820894816,0.424734543509959
62,0.6227609650118608,0.6787276633354232
63,0.0745954683490706,0.4378946812569343
64,0.3617718790842279,0.946137610034565
65,0.146273195948879,0.4918825570457731
66,0.4204106730560758,0.11492083758218652
67,0.5491429069877715,0.9943549842079508
68,0.9252626136101365,0.3473128611797446
69,0.7907184788907969,0.7968968672720238
70,0.03800993091950933,0.8526074491494678
71,0.7242815526167807,0.4546045698390627
72,0.18264968523029546,0.3601556142536335
73,0.5287338952296398,0.4700948127197595
74,0.7667882109013688,0.30684696231962716
75,0.783799064024786,0.6434296494215512
76,0.1691377083181309,0.4528488825973914
77,0.8526399421296085,0.6855807360963021
78,0.05928533820250048,0.0036372672474115353
79,0.5310294143940256,0.19543903314139
80,0.5660005385577481,0.08685971574671969
81,0.3255310267120991,0.9490087689523136
82,0.4167922169129211,0.609330644673591
83,0.7827175889765391,0.20430755889959185
84,0.9341217642956781,0.1024648957947093
85,0.0072753465312185295,0.38662709547596363
86,0.6926240538418785,0.15371458060813004
87,0.8789120904499461,0.0861917624060099
88,0.7168834627909495,0.4170818850030805
89,0.5063077939073228,0.7738853994921608
90,0.3307572501549093,0.9975379960533508
91,0.14091634834273814,0.02059921138513754
92,0.15693422927782708,0.21218609823439383
